latitud_accidente,longitud_accidente,tipo_accidente,gravedad,fecha_siniestro,cantón,provincia,clima,numero_victimas
0.535813,-75.342413,colisión múltiple,fatal,2024-10-23 20:42:29,Manta,Guayas,soleado,4
1.751343,-75.671786,choque,fatal,2024-01-17 12:12:08,Guayaquil,Azuay,niebla,5
-2.144291,-80.17538,colisión múltiple,grave,2024-02-23 00:02:31,Cuenca,Azuay,niebla,4
-0.357776,-75.809347,vuelco,grave,2023-02-13 07:53:43,Cuenca,Loja,lluvia,2
-2.481738,-79.358822,choque,leve,2025-07-31 22:55:33,Loja,Azuay,soleado,5
-1.448989,-79.132466,atropello,grave,2023-12-12 20:47:36,Machala,Azuay,soleado,4
0.117846,-78.073546,colisión múltiple,leve,2023-02-21 15:34:00,Machala,Loja,niebla,3
-0.645985,-77.508669,choque,grave,2023-09-13 22:46:26,Manta,El Oro,lluvia,2
1.025378,-77.748199,choque,grave,2025-10-22 10:16:51,Cuenca,Azuay,niebla,4
-0.255016,-79.325223,vuelco,grave,2025-10-15 10:13:37,Cuenca,Azuay,niebla,5
-2.449137,-76.381755,atropello,leve,2023-07-22 11:03:59,Ambato,El Oro,nublado,1
-1.046177,-75.243651,colisión múltiple,fatal,2025-01-11 03:12:30,Cuenca,Pichincha,lluvia,3
-1.522371,-79.671985,atropello,leve,2023-05-15 07:22:02,Cuenca,Loja,niebla,5
-1.901671,-80.420736,vuelco,grave,2023-10-19 19:50:49,Loja,Azuay,soleado,4
-4.650318,-80.60554,colisión múltiple,leve,2024-09-05 08:04:38,Loja,Azuay,niebla,1
-1.103897,-78.846558,choque,leve,2024-05-20 15:10:57,Loja,Azuay,nublado,2
-4.842583,-78.300643,colisión múltiple,leve,2023-12-17 08:37:08,Loja,Guayas,niebla,5
-3.225436,-78.025342,vuelco,leve,2024-11-10 06:01:48,Cuenca,Azuay,nublado,4
-3.446537,-77.638491,choque,leve,2024-08-30 04:34:40,Cuenca,Azuay,lluvia,1
1.416159,-78.297233,choque,grave,2024-02-02 18:54:58,Loja,Azuay,lluvia,3
-2.43654,-76.207018,choque,leve,2023-10-25 10:40:50,Cuenca,Loja,lluvia,2
0.011131,-76.13486,vuelco,fatal,2023-03-13 01:37:59,Santo Domingo,Loja,soleado,2
-4.450779,-75.488408,colisión múltiple,leve,2024-06-26 01:00:42,Cuenca,Loja,soleado,5
0.115093,-78.846531,atropello,fatal,2024-01-09 14:04:41,Guayaquil,El Oro,nublado,4
1.746887,-76.204134,vuelco,grave,2025-02-09 22:22:21,Cuenca,Santo Domingo de los Tsáchilas,niebla,1
-2.863344,-79.489604,vuelco,leve,2025-08-17 04:43:02,Machala,Azuay,lluvia,4
-3.479776,-80.27314,atropello,grave,2024-05-07 22:54:51,Guayaquil,Azuay,nublado,5
-3.366087,-80.52952,atropello,leve,2023-06-15 20:24:16,Loja,Azuay,niebla,2
-3.40914,-77.096152,choque,leve,2024-09-11 05:28:42,Cuenca,Guayas,lluvia,2
-2.768972,-79.418083,vuelco,fatal,2024-07-26 03:31:40,Cuenca,Manabí,soleado,3
-3.92856,-76.990135,atropello,leve,2023-07-28 16:34:22,Cuenca,Santo Domingo de los Tsáchilas,lluvia,5
1.150245,-78.391523,atropello,leve,2025-01-03 11:51:42,Cuenca,Azuay,soleado,5
-1.434601,-79.070743,colisión múltiple,leve,2023-10-03 01:53:56,Cuenca,Guayas,soleado,1
-2.283023,-75.281863,colisión múltiple,grave,2024-08-09 16:21:47,Manta,Azuay,niebla,2
-0.642298,-76.775193,colisión múltiple,fatal,2025-09-24 16:17:30,Cuenca,Azuay,niebla,5
1.122589,-80.632293,atropello,grave,2025-10-12 18:11:57,Quito,Azuay,soleado,1
-4.374736,-80.759945,atropello,fatal,2024-11-03 13:44:05,Santo Domingo,Azuay,lluvia,1
-0.65503,-78.510159,choque,fatal,2024-01-24 16:13:18,Cuenca,Azuay,soleado,3
1.95787,-75.613759,choque,grave,2023-07-17 17:18:54,Quito,Azuay,lluvia,1
-0.586142,-78.062032,vuelco,fatal,2024-08-26 12:43:57,Loja,Azuay,soleado,1
1.112345,-79.750447,vuelco,fatal,2023-07-13 09:38:37,Cuenca,Azuay,soleado,5
-3.093738,-76.389144,vuelco,fatal,2025-07-09 01:32:02,Guayaquil,Azuay,nublado,2
-0.554535,-79.669321,colisión múltiple,grave,2025-10-07 12:23:27,Cuenca,Azuay,nublado,5
0.506424,-76.598687,vuelco,leve,2024-05-23 11:09:26,Cuenca,Azuay,soleado,4
1.025232,-77.923151,atropello,fatal,2023-12-09 17:44:01,Cuenca,Loja,soleado,5
-3.005139,-77.166086,vuelco,fatal,2025-06-08 23:11:13,Cuenca,Loja,lluvia,2
0.706861,-77.052088,colisión múltiple,grave,2024-05-05 07:27:18,Ambato,Azuay,soleado,2
-1.344061,-79.781108,colisión múltiple,fatal,2025-06-13 18:48:57,Ambato,Loja,soleado,5
-0.726283,-78.858498,colisión múltiple,fatal,2023-07-20 16:45:02,Cuenca,Pichincha,nublado,5
-1.326378,-75.581803,atropello,leve,2024-01-21 15:50:51,Cuenca,El Oro,niebla,2
1.193854,-75.618849,colisión múltiple,grave,2025-03-11 13:56:50,Cuenca,Pichincha,soleado,1
1.571186,-79.170754,choque,grave,2024-02-18 03:15:10,Machala,Azuay,nublado,4
-3.090072,-79.984467,atropello,leve,2024-12-24 09:48:02,Cuenca,Pichincha,niebla,4
0.383782,-75.158541,choque,grave,2024-01-16 09:05:15,Quito,Tungurahua,niebla,5
-3.243307,-77.08794,vuelco,leve,2024-06-07 14:44:06,Cuenca,Manabí,soleado,5
1.511119,-75.498647,colisión múltiple,leve,2023-04-10 17:44:29,Loja,Azuay,lluvia,5
1.439242,-77.885334,vuelco,leve,2023-10-26 02:59:33,Loja,Azuay,niebla,5
-1.467854,-76.505956,vuelco,grave,2024-11-25 23:02:27,Loja,Azuay,nublado,1
-1.25368,-78.570935,atropello,fatal,2023-10-02 12:10:11,Cuenca,Loja,niebla,5
-0.284382,-78.654586,vuelco,leve,2023-09-10 12:43:12,Loja,Azuay,niebla,5
-1.219432,-80.264523,vuelco,fatal,2023-09-10 03:13:56,Loja,Azuay,lluvia,4
-3.635312,-75.947961,atropello,grave,2023-08-01 05:31:22,Santo Domingo,Azuay,niebla,1
1.672837,-77.594483,atropello,fatal,2023-04-21 09:49:33,Loja,Pichincha,lluvia,3
-1.87604,-75.195407,vuelco,leve,2025-04-18 19:58:07,Loja,Tungurahua,niebla,5
0.124137,-80.02904,atropello,grave,2025-01-30 03:34:25,Guayaquil,Guayas,nublado,1
-3.717964,-80.209465,choque,leve,2025-01-07 20:26:10,Machala,Azuay,niebla,3
-2.684661,-75.419649,colisión múltiple,grave,2025-01-10 13:19:03,Machala,Azuay,soleado,1
1.714386,-76.33754,colisión múltiple,grave,2023-07-17 21:50:37,Cuenca,Tungurahua,lluvia,5
-4.689409,-79.769756,atropello,fatal,2024-03-18 14:28:43,Guayaquil,Loja,lluvia,5
-4.797318,-77.332491,atropello,leve,2025-11-02 23:36:38,Guayaquil,Azuay,niebla,4
1.8503,-75.937074,atropello,grave,2023-01-06 22:57:31,Manta,Loja,nublado,4
1.057868,-79.327573,choque,leve,2024-06-24 14:37:34,Cuenca,El Oro,nublado,5
-2.138706,-78.185309,vuelco,fatal,2023-08-29 18:22:18,Cuenca,Azuay,soleado,3
0.667719,-75.176869,choque,grave,2025-12-16 18:47:38,Loja,Azuay,lluvia,2
0.324365,-80.918664,atropello,fatal,2023-07-14 12:54:13,Santo Domingo,Azuay,nublado,4
0.54175,-77.807118,atropello,grave,2024-05-20 10:10:30,Cuenca,Azuay,nublado,4
-2.831551,-78.87146,choque,fatal,2024-01-04 00:17:56,Cuenca,Azuay,nublado,1
-3.836356,-80.386114,vuelco,leve,2025-07-26 11:13:17,Cuenca,Loja,nublado,4
-2.667063,-76.882692,choque,leve,2024-03-28 12:26:18,Cuenca,Loja,lluvia,5
-2.338563,-80.592578,vuelco,grave,2023-12-03 04:24:07,Cuenca,Manabí,niebla,4
0.870995,-80.67359,vuelco,leve,2023-05-26 21:33:48,Cuenca,Tungurahua,soleado,2
-1.090033,-80.074725,choque,leve,2024-11-09 04:34:03,Cuenca,Azuay,nublado,3
0.42893,-75.313608,vuelco,grave,2023-12-03 06:23:46,Machala,Santo Domingo de los Tsáchilas,soleado,4
1.100293,-78.81439,choque,grave,2024-01-21 10:13:41,Cuenca,Tungurahua,soleado,4
-4.472119,-79.720561,atropello,grave,2024-06-11 06:23:24,Cuenca,Loja,soleado,5
-2.613862,-77.805989,atropello,leve,2025-10-31 02:57:19,Ambato,El Oro,niebla,4
1.706589,-76.974862,colisión múltiple,fatal,2025-11-13 10:21:39,Loja,Azuay,soleado,3
-0.892286,-79.511947,choque,grave,2023-12-25 01:00:57,Loja,Azuay,lluvia,3
-2.500954,-75.015507,vuelco,fatal,2025-04-27 22:52:23,Cuenca,Azuay,niebla,5
-0.218275,-77.960735,choque,grave,2023-08-25 21:57:20,Loja,Santo Domingo de los Tsáchilas,lluvia,5
-3.583202,-75.724049,atropello,leve,2025-12-10 09:03:54,Loja,Azuay,niebla,1
-2.112815,-77.676137,colisión múltiple,fatal,2024-06-11 00:26:58,Machala,Azuay,nublado,1
0.450422,-75.249588,atropello,grave,2024-06-10 13:46:54,Cuenca,Manabí,nublado,3
0.757316,-77.437845,vuelco,grave,2024-11-13 21:29:55,Cuenca,Azuay,soleado,1
-1.171395,-75.741781,choque,fatal,2023-09-05 07:04:41,Cuenca,Azuay,lluvia,4
-1.842974,-77.288294,colisión múltiple,grave,2023-12-21 06:08:20,Cuenca,Loja,soleado,5
-3.359906,-78.408581,choque,grave,2025-01-02 07:39:17,Loja,Loja,nublado,5
0.638162,-76.552924,choque,grave,2023-08-03 08:28:14,Loja,Manabí,soleado,5
-1.992978,-77.350869,vuelco,fatal,2024-04-05 13:10:36,Cuenca,Azuay,nublado,1
0.35762,-80.212154,choque,fatal,2023-06-17 14:47:46,Cuenca,Pichincha,niebla,3
-1.102921,-76.515541,colisión múltiple,grave,2024-08-13 08:25:26,Manta,Azuay,nublado,1
-0.412397,-77.838582,colisión múltiple,leve,2024-08-28 17:14:59,Quito,Azuay,lluvia,1
-3.511744,-80.255969,colisión múltiple,leve,2023-07-30 15:52:52,Manta,Loja,nublado,1
0.479904,-79.004405,vuelco,leve,2025-09-02 19:29:36,Loja,Azuay,niebla,2
0.645531,-77.885496,vuelco,grave,2023-10-24 15:05:08,Cuenca,El Oro,lluvia,3
1.283177,-75.087171,atropello,fatal,2023-09-13 00:53:13,Loja,Loja,soleado,2
-4.394312,-75.630526,vuelco,grave,2024-10-21 08:31:36,Loja,Loja,niebla,4
-4.272938,-77.315085,atropello,leve,2025-04-26 19:30:25,Machala,Azuay,niebla,1
1.764625,-77.658726,colisión múltiple,grave,2023-09-04 12:31:27,Cuenca,Loja,soleado,3
0.751732,-75.96227,vuelco,fatal,2025-03-31 03:33:43,Cuenca,Loja,nublado,1
-2.351705,-79.297908,colisión múltiple,fatal,2024-11-13 16:40:25,Cuenca,El Oro,lluvia,2
-2.359486,-77.044525,colisión múltiple,leve,2024-02-23 12:15:46,Santo Domingo,Azuay,soleado,2
1.455711,-75.45314,choque,fatal,2025-07-13 09:27:33,Loja,Azuay,lluvia,1
-4.05886,-75.735794,vuelco,fatal,2024-03-13 17:27:32,Cuenca,Azuay,niebla,1
-3.424589,-76.061836,atropello,leve,2025-09-25 01:25:07,Cuenca,Guayas,lluvia,2
-4.6323,-77.99997,atropello,leve,2023-11-14 18:02:57,Machala,Loja,lluvia,5
-3.478585,-77.201412,choque,grave,2025-03-08 16:12:51,Cuenca,El Oro,lluvia,3
1.581732,-77.061887,atropello,fatal,2024-03-16 16:25:38,Manta,Santo Domingo de los Tsáchilas,niebla,1
-4.481218,-76.313638,vuelco,fatal,2024-02-29 10:05:22,Cuenca,Tungurahua,lluvia,3
-2.121136,-79.947095,vuelco,grave,2024-07-09 20:55:28,Cuenca,Azuay,nublado,2
-1.673692,-79.104857,colisión múltiple,fatal,2025-08-01 21:02:24,Santo Domingo,Guayas,nublado,5
-2.832302,-77.664206,colisión múltiple,grave,2024-02-28 05:59:55,Cuenca,Azuay,niebla,4
-4.898115,-76.822719,choque,grave,2023-01-11 14:01:54,Ambato,Tungurahua,lluvia,5
-4.556353,-76.866144,vuelco,fatal,2024-11-13 00:52:59,Loja,Azuay,lluvia,3
-4.767059,-79.182269,atropello,grave,2025-10-27 11:19:21,Ambato,Loja,lluvia,1
-1.451043,-79.827417,atropello,leve,2024-08-26 17:48:12,Quito,Pichincha,nublado,5
-2.854003,-75.342859,atropello,leve,2025-04-04 18:02:30,Cuenca,Azuay,lluvia,5
-1.074379,-80.384376,colisión múltiple,fatal,2025-04-25 08:02:02,Cuenca,Azuay,lluvia,2
-4.627272,-76.910982,atropello,grave,2023-09-30 12:14:30,Cuenca,Guayas,nublado,5
-4.299089,-76.081079,vuelco,grave,2025-06-02 23:59:44,Loja,Azuay,lluvia,5
-1.866931,-75.990371,atropello,fatal,2023-10-26 07:15:28,Loja,Tungurahua,soleado,5
-0.11307,-75.62344,vuelco,fatal,2024-03-20 15:30:02,Loja,Azuay,niebla,5
-4.829097,-77.131812,choque,fatal,2023-11-27 23:05:24,Cuenca,Tungurahua,soleado,4
-0.74714,-78.953542,vuelco,leve,2023-09-10 01:00:19,Cuenca,Azuay,soleado,3
1.551308,-78.395687,colisión múltiple,fatal,2024-04-01 13:36:12,Ambato,Azuay,lluvia,5
-3.04467,-79.460272,colisión múltiple,fatal,2024-09-05 23:08:47,Cuenca,Manabí,nublado,5
-0.253408,-76.384367,colisión múltiple,grave,2024-06-07 07:52:34,Machala,Guayas,lluvia,3
1.023603,-80.663282,vuelco,grave,2024-03-13 12:07:24,Cuenca,Loja,soleado,4
-1.556731,-78.680007,choque,leve,2025-05-14 05:34:47,Manta,Azuay,soleado,4
-1.269995,-76.067644,vuelco,fatal,2025-08-30 01:36:23,Cuenca,Loja,soleado,5
1.728923,-78.718437,choque,leve,2023-12-12 06:14:56,Loja,Loja,lluvia,1
1.887807,-79.1659,colisión múltiple,fatal,2023-07-27 20:01:57,Cuenca,Azuay,nublado,5
1.01302,-80.840613,atropello,fatal,2023-08-17 22:19:20,Loja,El Oro,nublado,3
-0.128132,-75.896359,colisión múltiple,fatal,2025-11-03 17:29:16,Cuenca,Azuay,nublado,4
-4.109883,-79.613049,atropello,fatal,2025-10-18 21:20:10,Cuenca,Azuay,soleado,1
1.514643,-79.018862,vuelco,fatal,2025-04-20 21:08:20,Cuenca,Azuay,soleado,4
-4.465492,-80.447466,vuelco,grave,2024-01-03 01:13:41,Cuenca,Azuay,soleado,4
0.026228,-78.556503,atropello,fatal,2023-02-20 06:25:15,Manta,Azuay,nublado,4
-2.567135,-75.488277,choque,grave,2024-02-17 18:17:38,Guayaquil,Azuay,nublado,4
-0.769752,-80.952303,atropello,fatal,2024-08-08 01:56:30,Machala,Azuay,lluvia,1
-3.897513,-76.017432,atropello,leve,2023-09-14 01:09:29,Cuenca,Azuay,soleado,5
0.212574,-79.66075,choque,fatal,2023-06-09 00:43:51,Quito,El Oro,nublado,3
-4.619034,-75.740809,colisión múltiple,fatal,2023-05-30 22:18:35,Machala,Santo Domingo de los Tsáchilas,niebla,2
0.318366,-75.856828,colisión múltiple,fatal,2023-04-09 06:26:22,Cuenca,Azuay,nublado,2
-1.12924,-75.742974,colisión múltiple,grave,2023-12-16 16:35:29,Cuenca,Azuay,lluvia,5
1.286321,-75.709397,colisión múltiple,leve,2024-07-03 02:58:00,Manta,Azuay,nublado,3
-0.044142,-76.248327,atropello,fatal,2025-11-22 09:04:42,Quito,Loja,lluvia,2
-0.249754,-77.353097,colisión múltiple,leve,2024-01-15 01:41:21,Cuenca,Guayas,nublado,4
-2.806179,-78.835222,choque,grave,2025-05-26 22:06:13,Cuenca,Azuay,niebla,4
-2.715036,-75.239745,vuelco,fatal,2025-05-07 16:52:58,Quito,Guayas,niebla,3
0.069971,-75.688438,vuelco,leve,2025-04-07 19:56:13,Cuenca,Azuay,soleado,1
-2.204314,-78.757653,choque,fatal,2024-06-21 18:33:51,Loja,Tungurahua,lluvia,2
-4.639278,-79.902618,colisión múltiple,leve,2024-07-21 20:05:45,Cuenca,Manabí,soleado,2
-4.095289,-79.543204,atropello,leve,2025-07-01 10:30:17,Machala,Azuay,lluvia,2
-4.198625,-76.484229,vuelco,grave,2024-05-13 18:43:24,Loja,Azuay,soleado,3
-2.380009,-78.574231,atropello,fatal,2025-05-27 22:00:11,Cuenca,Loja,soleado,3
-4.829515,-77.7686,atropello,fatal,2023-07-02 01:30:47,Machala,Guayas,lluvia,4
-2.58156,-80.304639,atropello,grave,2024-02-03 16:59:35,Manta,El Oro,nublado,1
-1.12629,-80.281218,atropello,fatal,2025-04-26 00:07:34,Cuenca,Azuay,lluvia,2
-4.528937,-80.691609,vuelco,grave,2023-05-01 21:19:33,Guayaquil,Azuay,lluvia,3
-1.056776,-79.000418,colisión múltiple,grave,2023-06-23 16:44:23,Guayaquil,Azuay,nublado,4
1.74209,-78.394096,atropello,grave,2024-07-12 20:39:07,Manta,Azuay,lluvia,2
-2.555845,-76.234786,atropello,leve,2025-04-13 05:16:31,Santo Domingo,Azuay,soleado,1
-3.469057,-77.936262,vuelco,fatal,2024-03-12 22:45:44,Loja,Guayas,niebla,3
-1.645909,-79.65079,choque,leve,2023-04-19 23:23:42,Guayaquil,Azuay,niebla,3
-3.224945,-80.491341,atropello,leve,2024-07-09 09:15:53,Manta,Azuay,lluvia,2
0.969003,-78.007566,atropello,leve,2025-08-23 03:02:01,Santo Domingo,Azuay,nublado,1
-4.871052,-80.163737,colisión múltiple,grave,2025-11-15 23:47:54,Cuenca,Azuay,niebla,3
-1.300684,-76.664046,choque,leve,2025-08-09 03:34:27,Cuenca,Azuay,nublado,1
-2.686581,-79.106473,atropello,leve,2025-09-21 17:56:55,Cuenca,Azuay,soleado,3
-3.352345,-77.05457,vuelco,grave,2024-01-16 13:38:17,Cuenca,Tungurahua,nublado,3
-1.303388,-76.243278,vuelco,fatal,2024-06-21 17:27:20,Cuenca,Azuay,nublado,3
0.888945,-80.486085,choque,leve,2025-08-16 13:36:22,Cuenca,Azuay,niebla,1
-2.815225,-78.55586,colisión múltiple,fatal,2024-09-25 20:30:18,Manta,Santo Domingo de los Tsáchilas,soleado,3
-3.379112,-77.425051,vuelco,grave,2024-06-18 19:32:22,Santo Domingo,Azuay,lluvia,3
-1.01342,-77.579919,vuelco,fatal,2023-05-25 23:35:33,Loja,Azuay,soleado,4
1.586122,-75.189834,choque,fatal,2024-04-03 01:42:10,Cuenca,Guayas,soleado,5
-0.715192,-80.113175,vuelco,fatal,2024-10-29 11:01:59,Loja,Azuay,nublado,5
-2.452807,-76.81218,vuelco,fatal,2023-06-25 13:19:11,Ambato,Azuay,lluvia,3
1.645501,-80.640491,vuelco,grave,2025-10-08 03:30:29,Cuenca,Tungurahua,niebla,2
0.174153,-79.956036,vuelco,leve,2024-08-14 10:18:31,Cuenca,Azuay,niebla,5
-4.210768,-79.128492,atropello,leve,2024-02-04 19:44:48,Cuenca,Loja,lluvia,4
0.063719,-79.344668,colisión múltiple,grave,2025-03-17 23:18:44,Cuenca,Guayas,lluvia,5
-4.293581,-77.004367,vuelco,fatal,2024-03-28 23:10:45,Manta,Azuay,niebla,1
0.51134,-77.779332,atropello,leve,2024-04-10 23:05:35,Loja,Loja,soleado,5
-0.987612,-75.577195,choque,leve,2024-01-31 08:50:59,Loja,Loja,soleado,5
-3.180994,-75.800057,vuelco,fatal,2025-02-02 05:12:55,Cuenca,Loja,lluvia,5
-1.523068,-80.384523,atropello,fatal,2025-12-16 02:54:13,Cuenca,Loja,nublado,2
-2.241019,-77.451247,vuelco,fatal,2023-05-29 21:48:10,Ambato,Azuay,niebla,1
-1.824661,-75.634577,choque,grave,2025-04-20 22:59:43,Cuenca,Loja,nublado,3
1.18401,-80.769623,vuelco,fatal,2024-03-02 23:52:13,Cuenca,Azuay,lluvia,2
-1.647422,-75.923688,colisión múltiple,leve,2023-07-31 23:40:38,Santo Domingo,Loja,nublado,5
0.209221,-80.529495,atropello,fatal,2024-01-03 02:12:04,Quito,Pichincha,nublado,4
1.217089,-79.824978,atropello,grave,2025-08-16 12:12:41,Machala,Tungurahua,soleado,1
-1.861131,-76.138745,vuelco,fatal,2023-05-03 14:36:30,Cuenca,Azuay,lluvia,4
-4.096363,-76.53323,choque,fatal,2024-03-16 23:37:10,Loja,Azuay,nublado,2
0.002013,-75.001554,atropello,grave,2025-07-22 04:02:49,Machala,Azuay,lluvia,4
-4.066301,-77.138583,colisión múltiple,leve,2024-12-19 16:15:43,Loja,Loja,soleado,2
1.870956,-79.072942,atropello,leve,2025-05-08 19:39:02,Cuenca,Azuay,lluvia,2
-3.279164,-78.079078,choque,grave,2025-12-22 12:10:38,Loja,Azuay,niebla,4
-1.674136,-79.269283,atropello,fatal,2023-12-02 07:01:57,Cuenca,Loja,niebla,3
-4.196263,-78.094061,choque,leve,2023-09-17 01:07:36,Cuenca,Azuay,nublado,4
-4.720902,-76.450967,atropello,fatal,2023-03-03 09:19:33,Cuenca,Santo Domingo de los Tsáchilas,niebla,2
-1.179847,-75.270048,vuelco,fatal,2023-09-20 23:28:27,Cuenca,Loja,niebla,4
-0.946798,-75.366912,atropello,grave,2024-03-22 13:18:18,Loja,Loja,niebla,5
-3.890321,-76.273726,choque,grave,2023-06-17 01:35:25,Loja,Azuay,nublado,1
-2.232744,-78.991203,atropello,leve,2025-10-25 11:20:52,Cuenca,El Oro,nublado,3
0.501174,-77.48645,atropello,leve,2025-12-11 09:49:05,Loja,Manabí,soleado,1
-1.934865,-80.420256,atropello,grave,2024-03-17 19:35:52,Guayaquil,Azuay,lluvia,3
1.188523,-77.376127,choque,fatal,2023-01-08 22:21:19,Cuenca,Azuay,niebla,1
0.057743,-79.985971,choque,grave,2024-07-22 11:43:08,Cuenca,Azuay,lluvia,1
-1.78488,-77.612306,colisión múltiple,leve,2023-09-18 06:04:11,Cuenca,Tungurahua,lluvia,4
-2.012328,-80.348333,atropello,leve,2024-12-03 13:52:37,Cuenca,Azuay,niebla,4
-3.044934,-77.395275,choque,leve,2025-05-21 22:39:54,Cuenca,Loja,lluvia,4
-1.918192,-78.672369,choque,leve,2024-01-26 20:14:16,Cuenca,Tungurahua,niebla,4
0.880199,-75.892842,vuelco,fatal,2023-01-30 02:01:12,Cuenca,Azuay,soleado,2
-3.512352,-78.284946,choque,fatal,2025-07-07 18:51:53,Machala,Azuay,soleado,2
-2.232252,-79.350472,choque,fatal,2023-10-16 12:52:22,Ambato,Azuay,soleado,4
-4.865572,-75.140385,vuelco,grave,2025-09-13 11:43:50,Cuenca,Loja,soleado,3
-0.810473,-79.87859,colisión múltiple,grave,2023-05-13 22:18:51,Cuenca,Loja,nublado,4
-1.758129,-75.960581,colisión múltiple,grave,2025-12-01 04:54:58,Santo Domingo,Pichincha,niebla,1
-3.900812,-75.588729,atropello,fatal,2024-02-16 11:43:46,Cuenca,Guayas,soleado,5
0.901389,-80.394275,atropello,grave,2023-06-25 22:41:13,Cuenca,Azuay,lluvia,4
-4.058302,-75.711266,atropello,grave,2023-10-11 01:04:08,Manta,Azuay,lluvia,1
-2.726843,-80.26972,atropello,fatal,2023-05-14 09:37:11,Guayaquil,Azuay,lluvia,1
-0.712366,-80.910349,colisión múltiple,grave,2025-07-17 03:42:15,Loja,Loja,nublado,4
-2.333622,-75.126771,vuelco,grave,2024-12-08 09:33:06,Loja,Pichincha,soleado,1
-1.135492,-75.480968,atropello,fatal,2024-02-10 12:21:04,Cuenca,Santo Domingo de los Tsáchilas,niebla,3
-1.590271,-77.8383,choque,leve,2025-02-24 06:46:28,Cuenca,Azuay,soleado,4
-4.827607,-76.537529,vuelco,fatal,2023-07-31 17:59:16,Cuenca,Loja,niebla,4
-2.676551,-79.909841,choque,leve,2024-02-05 14:55:20,Cuenca,Azuay,nublado,4
-4.808865,-76.202141,colisión múltiple,grave,2023-10-27 06:27:03,Cuenca,Azuay,nublado,4
-4.742516,-76.945519,vuelco,grave,2023-10-14 23:58:05,Santo Domingo,Loja,nublado,5
-2.3585,-76.132425,vuelco,leve,2024-10-07 13:30:15,Cuenca,Pichincha,lluvia,5
-3.148786,-79.547059,atropello,leve,2023-09-17 06:47:02,Cuenca,Guayas,nublado,4
-1.282491,-80.122846,vuelco,leve,2023-07-10 02:38:19,Guayaquil,Loja,niebla,5
-0.162733,-79.702321,choque,fatal,2023-09-06 15:42:03,Cuenca,Santo Domingo de los Tsáchilas,niebla,4
-0.372229,-77.865626,choque,leve,2023-12-07 04:33:02,Cuenca,Azuay,soleado,4
-3.148609,-79.812121,choque,leve,2023-10-01 00:13:48,Cuenca,Azuay,lluvia,5
-1.703314,-78.197839,choque,leve,2023-09-26 13:37:32,Cuenca,Tungurahua,lluvia,2
-0.957235,-75.006392,atropello,grave,2023-10-16 05:01:01,Guayaquil,Santo Domingo de los Tsáchilas,soleado,3
-2.989045,-79.55629,choque,leve,2025-06-02 21:02:07,Guayaquil,Santo Domingo de los Tsáchilas,niebla,4
1.346471,-79.71655,atropello,fatal,2023-12-10 13:23:35,Cuenca,Azuay,nublado,5
1.215257,-79.846704,choque,grave,2023-05-07 00:15:47,Cuenca,Manabí,lluvia,2
0.389861,-78.079801,atropello,grave,2023-12-03 05:09:06,Loja,Santo Domingo de los Tsáchilas,soleado,5
-2.197718,-79.583914,choque,fatal,2025-09-04 21:16:14,Cuenca,Pichincha,nublado,1
1.208527,-77.296992,colisión múltiple,leve,2023-12-24 00:24:26,Ambato,Loja,nublado,2
-4.722304,-80.753456,choque,leve,2025-03-31 21:23:41,Loja,El Oro,soleado,3
-4.727927,-76.319476,colisión múltiple,leve,2025-02-16 18:16:01,Guayaquil,El Oro,soleado,2
0.940089,-76.264698,atropello,leve,2023-05-14 10:55:25,Cuenca,Azuay,niebla,3
0.250106,-77.061035,vuelco,leve,2025-05-27 18:59:21,Santo Domingo,Pichincha,lluvia,4
-1.110781,-80.847251,vuelco,fatal,2025-09-18 17:24:31,Cuenca,Pichincha,nublado,3
-4.420669,-77.534359,atropello,leve,2025-03-17 01:51:01,Loja,Azuay,soleado,3
0.226,-76.715502,atropello,grave,2025-08-05 02:23:45,Cuenca,Azuay,nublado,2
-1.379594,-75.192019,atropello,grave,2024-08-01 03:31:43,Cuenca,Azuay,lluvia,3
-0.995783,-80.267427,vuelco,grave,2023-10-31 10:17:14,Cuenca,Azuay,niebla,3
-4.646136,-79.82188,choque,grave,2023-12-20 05:48:06,Cuenca,Azuay,nublado,2
-3.213587,-79.039526,atropello,leve,2025-08-06 05:55:30,Machala,Azuay,nublado,1
0.555454,-79.626162,atropello,grave,2023-12-05 08:59:03,Santo Domingo,Guayas,soleado,2
-1.851362,-77.764391,vuelco,fatal,2023-02-02 02:02:26,Loja,Santo Domingo de los Tsáchilas,lluvia,3
-2.46751,-77.051028,vuelco,fatal,2025-09-05 16:42:55,Manta,Azuay,niebla,3
-0.68569,-79.421018,atropello,grave,2025-11-02 23:39:50,Machala,Guayas,nublado,5
-1.980084,-79.295817,atropello,leve,2023-11-10 07:08:39,Cuenca,Azuay,niebla,4
-3.806683,-78.772196,colisión múltiple,fatal,2025-04-06 15:41:56,Cuenca,Azuay,niebla,3
-1.093743,-78.271465,atropello,fatal,2025-11-20 09:05:16,Cuenca,Guayas,soleado,1
-3.998379,-78.857187,vuelco,leve,2025-11-01 17:05:53,Cuenca,Santo Domingo de los Tsáchilas,niebla,3
-2.246633,-80.492401,choque,grave,2025-11-11 08:21:03,Loja,Azuay,soleado,3
